DT,HDD,CDD
2018-12-11T11:30:00Z,"32.68639,",0
2018-12-11T12:00:00Z,"34.9638977,",0
2018-12-11T12:30:00Z,"40.79005,",0
2018-12-11T13:00:00Z,"38.4094124,",0
2018-12-11T13:30:00Z,"35.8625374,",0
2018-12-11T14:00:00Z,"37.3164,",0
2018-12-11T14:30:00Z,"33.5259857,",0
2018-12-11T15:00:00Z,"33.1042061,",0
2018-12-11T15:30:00Z,"41.46542,",0
2018-12-11T16:00:00Z,"33.9942856,",0
2018-12-11T16:30:00Z,"30.1086655,",0
2018-12-11T17:00:00Z,"34.6080132,",0
2018-12-11T17:30:00Z,"29.7858276,",0
2018-12-11T18:00:00Z,"35.3286324,",0
2018-12-11T18:30:00Z,"33.0031662,",0
2018-12-11T19:00:00Z,"30.7566833,",0
2018-12-11T19:30:00Z,"30.3974171,",0
2018-12-11T20:00:00Z,"30.4127827,",0
2018-12-11T20:30:00Z,"32.5218124,",0
2018-12-11T21:00:00Z,"34.9194679,",0
2018-12-11T21:30:00Z,"33.22246,",0
2018-12-11T22:00:00Z,"31.9257259,",0
2018-12-11T22:30:00Z,"32.8820763,",0
2018-12-11T23:00:00Z,"34.5860558,",0
2018-12-11T23:30:00Z,"30.7220211,",0
2018-12-12T00:00:00Z,"35.93395,",0
2018-12-12T00:30:00Z,"29.086565,",0
2018-12-12T01:00:00Z,"36.4896736,",0
2018-12-12T01:30:00Z,"33.0594559,",0
2018-12-12T02:00:00Z,"31.8585529,",0
2018-12-12T02:30:00Z,"33.1566048,",0
2018-12-12T03:00:00Z,"41.0931854,",0
2018-12-12T03:30:00Z,"32.82488,",0
2018-12-12T04:00:00Z,"31.8471928,",0
2018-12-12T04:30:00Z,"34.53033,",0
2018-12-12T05:00:00Z,"35.4924545,",0
2018-12-12T05:30:00Z,"30.6506081,",0
2018-12-12T06:00:00Z,"34.7826958,",0
2018-12-12T06:30:00Z,"37.4691,",0
2018-12-12T07:00:00Z,"30.7889786,",0
2018-12-12T07:30:00Z,"28.7236328,",0
2018-12-12T08:00:00Z,"34.8872375,",0
2018-12-12T08:30:00Z,"35.78734,",0
2018-12-12T09:00:00Z,"34.66531,",0
2018-12-12T09:30:00Z,"31.698391,",0
2018-12-12T10:00:00Z,"33.8431053,",0
2018-12-12T10:30:00Z,"34.732933,",0
2018-12-12T11:00:00Z,"32.70887,",0
2018-12-12T11:30:00Z,"31.7300224,",0
2018-12-12T12:00:00Z,"34.6643524,",0
2018-12-12T12:30:00Z,"34.63708,",0
2018-12-12T13:00:00Z,"32.83112,",0
2018-12-12T13:30:00Z,"32.3042755,",0
2018-12-12T14:00:00Z,"33.2348366,",0
2018-12-12T14:30:00Z,"37.4041862,",0
2018-12-12T15:00:00Z,"30.7661533,",0
2018-12-12T15:30:00Z,"32.21217,",0
2018-12-12T16:00:00Z,"37.9641342,",0
2018-12-12T16:30:00Z,"30.41133,",0
2018-12-12T17:00:00Z,"33.76346,",0
2018-12-12T17:30:00Z,"32.00729,",0
2018-12-12T18:00:00Z,"26.59092,",0
2018-12-12T18:30:00Z,"34.5061836,",0
2018-12-12T19:00:00Z,"33.6956367,",0
2018-12-12T19:30:00Z,"32.2288971,",0
2018-12-12T20:00:00Z,"34.356144,",0
2018-12-12T20:30:00Z,"30.0797482,",0
2018-12-12T21:00:00Z,"37.5639763,",0
2018-12-12T21:30:00Z,"31.5865631,",0
2018-12-12T22:00:00Z,"29.2711887,",0
2018-12-12T22:30:00Z,"38.3961639,",0
2018-12-12T23:00:00Z,"30.1007462,",0
2018-12-12T23:30:00Z,"28.2879848,",0
2018-12-13T00:00:00Z,"34.4284477,",0
2018-12-13T00:30:00Z,"27.4327335,",0
2018-12-13T01:00:00Z,"33.68124,",0
2018-12-13T01:30:00Z,"32.3890953,",0
2018-12-13T02:00:00Z,"30.1533356,",0
2018-12-13T02:30:00Z,"35.1775322,",0
2018-12-13T03:00:00Z,"29.6967525,",0
2018-12-13T03:30:00Z,"27.3021469,",0
2018-12-13T04:00:00Z,"33.1776924,",0
2018-12-13T04:30:00Z,"28.6961212,",0
2018-12-13T05:00:00Z,"31.06457,",0
2018-12-13T05:30:00Z,"33.6257133,",0
2018-12-13T06:00:00Z,"29.34491,",0
2018-12-13T06:30:00Z,"32.54385,",0
2018-12-13T07:00:00Z,"38.6314125,",0
2018-12-13T07:30:00Z,"29.0016632,",0
2018-12-13T08:00:00Z,"28.19765,",0
2018-12-13T08:30:00Z,"31.5147266,",0
2018-12-13T09:00:00Z,"32.89903,",0
2018-12-13T09:30:00Z,"34.3299751,",0
2018-12-13T10:00:00Z,"30.0768127,",0
2018-12-13T10:30:00Z,"33.6711235,",0
2018-12-13T11:00:00Z,"30.7951736,",0
2018-12-13T11:30:00Z,"27.303093,",0
2018-12-13T12:00:00Z,"34.3777046,",0
2018-12-13T12:30:00Z,"35.20671,",0
2018-12-13T13:00:00Z,"30.5510864,",0
2018-12-13T13:30:00Z,"33.52293,",0
2018-12-13T14:00:00Z,"30.03974,",0
2018-12-13T14:30:00Z,"30.6965961,",0
2018-12-13T15:00:00Z,"32.24354,",0
2018-12-13T15:30:00Z,"29.3353882,",0
2018-12-13T16:00:00Z,"31.6284256,",0
2018-12-13T16:30:00Z,"27.212925,",0
2018-12-13T17:00:00Z,"33.5643921,",0
2018-12-13T17:30:00Z,"26.7962723,",0
2018-12-13T18:00:00Z,"31.9781647,",0
2018-12-13T18:30:00Z,"27.57261,",0
2018-12-13T19:00:00Z,"31.0568237,",0
2018-12-13T19:30:00Z,"28.01657,",0
2018-12-13T20:00:00Z,"31.2747383,",0
2018-12-13T20:30:00Z,"27.496809,",0
2018-12-13T21:00:00Z,"28.60656,",0
2018-12-13T21:30:00Z,"29.9666958,",0
2018-12-13T22:00:00Z,"25.3721161,",0
2018-12-13T22:30:00Z,"29.5164642,",0
2018-12-13T23:00:00Z,"26.0808258,",0
2018-12-13T23:30:00Z,"27.6242046,",0
2018-12-14T00:00:00Z,"30.2083359,",0
2018-12-14T00:30:00Z,"28.9063358,",0
2018-12-14T01:00:00Z,"29.4045124,",0
2018-12-14T01:30:00Z,"31.2396736,",0
2018-12-14T02:00:00Z,"33.2947159,",0
2018-12-14T02:30:00Z,"27.6839,",0
2018-12-14T03:00:00Z,"28.2495441,",0
2018-12-14T03:30:00Z,"36.72764,",0
2018-12-14T04:00:00Z,"26.2606239,",0
2018-12-14T04:30:00Z,"29.9949,",0
2018-12-14T05:00:00Z,"33.6199455,",0
2018-12-14T05:30:00Z,"28.7169285,",0
2018-12-14T06:00:00Z,"33.8780327,",0
2018-12-14T06:30:00Z,"28.5505161,",0
2018-12-14T07:00:00Z,"35.6294365,",0
2018-12-14T07:30:00Z,"28.7402954,",0
2018-12-14T08:00:00Z,"29.59912,",0
2018-12-14T08:30:00Z,"33.2847023,",0
2018-12-14T09:00:00Z,"28.3143864,",0
2018-12-14T09:30:00Z,"27.4957428,",0
2018-12-14T10:00:00Z,"34.7242661,",0
2018-12-14T10:30:00Z,"34.3945045,",0
2018-12-14T11:00:00Z,"30.44267,",0
2018-12-14T11:30:00Z,"29.08614,",0
2018-12-14T12:00:00Z,"35.8387222,",0
2018-12-14T12:30:00Z,"31.83626,",0
2018-12-14T13:00:00Z,"29.7618885,",0
2018-12-14T13:30:00Z,"31.469595,",0
2018-12-14T14:00:00Z,"32.61678,",0
2018-12-14T14:30:00Z,"29.496357,",0
2018-12-14T15:00:00Z,"31.06313,",0
2018-12-14T15:30:00Z,"30.4638577,",0
2018-12-14T16:00:00Z,"29.0373878,",0
2018-12-14T16:30:00Z,"33.265667,",0
2018-12-14T17:00:00Z,"27.19315,",0
2018-12-14T17:30:00Z,"9.945394,",0
2018-12-14T18:00:00Z,"6.97490072,",0
2018-12-14T18:30:00Z,"5.431641,",0
2018-12-14T19:00:00Z,"4.37512159,",0
2018-12-14T19:30:00Z,"3.77526641,",0
2018-12-14T20:00:00Z,"3.54875159,",0
2018-12-14T20:30:00Z,"3.09959173,",0
2018-12-14T21:00:00Z,"2.88285685,",0
2018-12-14T21:30:00Z,"3.23242259,",0
2018-12-14T22:00:00Z,"3.00508261,",0
2018-12-14T22:30:00Z,"2.87468457,",0
2018-12-14T23:00:00Z,"2.75800133,",0
2018-12-14T23:30:00Z,"56.805954,",0
2018-12-15T00:00:00Z,"43.66605,",0
2018-12-15T00:30:00Z,"48.176075,",0
2018-12-15T01:00:00Z,"26.1356373,",0
2018-12-15T01:30:00Z,"32.60037,",0
2018-12-15T02:00:00Z,"31.6269455,",0
2018-12-15T02:30:00Z,"32.0768623,",0
2018-12-15T03:00:00Z,"32.20827,",0
2018-12-15T03:30:00Z,"31.4139271,",0
2018-12-15T04:00:00Z,"35.9649773,",0
2018-12-15T04:30:00Z,"28.6205616,",0
2018-12-15T05:00:00Z,"33.84038,",0
2018-12-15T05:30:00Z,"31.0650387,",0
2018-12-15T06:00:00Z,"35.74549,",0
2018-12-15T06:30:00Z,"32.1157455,",0
2018-12-15T07:00:00Z,"36.14953,",0
2018-12-15T07:30:00Z,"29.473587,",0
2018-12-15T08:00:00Z,"36.1546669,",0
2018-12-15T08:30:00Z,"32.66652,",0
2018-12-15T09:00:00Z,"29.8409061,",0
2018-12-15T09:30:00Z,"35.85682,",0
2018-12-15T10:00:00Z,"30.22376,",0
2018-12-15T10:30:00Z,"34.7261,",0
2018-12-15T11:00:00Z,"30.974329,",0
2018-12-15T11:30:00Z,"31.1172562,",0
2018-12-15T12:00:00Z,"36.8544235,",0
2018-12-15T12:30:00Z,"30.4313736,",0
2018-12-15T13:00:00Z,"36.0598221,",0
2018-12-15T13:30:00Z,"32.45813,",0
2018-12-15T14:00:00Z,"33.3082962,",0
2018-12-15T14:30:00Z,"34.82353,",0
2018-12-15T15:00:00Z,"34.1127,",0
2018-12-15T15:30:00Z,"36.04803,",0
2018-12-15T16:00:00Z,"30.9083252,",0
2018-12-15T16:30:00Z,"29.5976143,",0
2018-12-15T17:00:00Z,"34.37685,",0
2018-12-15T17:30:00Z,"31.9926147,",0
2018-12-15T18:00:00Z,"30.13819,",0
2018-12-15T18:30:00Z,"36.7540131,",0
2018-12-15T19:00:00Z,"32.3194542,",0
2018-12-15T19:30:00Z,"34.20319,",0
2018-12-15T20:00:00Z,"29.4152241,",0
2018-12-15T20:30:00Z,"32.8593,",0
2018-12-15T21:00:00Z,"32.53775,",0
2018-12-15T21:30:00Z,"34.5350571,",0
2018-12-15T22:00:00Z,"31.485342,",0
2018-12-15T22:30:00Z,"31.6634369,",0
2018-12-15T23:00:00Z,"32.5365944,",0
2018-12-15T23:30:00Z,"32.43374,",0
2018-12-16T00:00:00Z,"36.0332565,",0
2018-12-16T00:30:00Z,"29.4707317,",0
2018-12-16T01:00:00Z,"34.21579,",0
2018-12-16T01:30:00Z,"35.9816055,",0
2018-12-16T02:00:00Z,"30.3375244,",0
2018-12-16T02:30:00Z,"33.4534149,",0
2018-12-16T03:00:00Z,"35.28158,",0
2018-12-16T03:30:00Z,"35.9979668,",0
2018-12-16T04:00:00Z,"32.47162,",0
2018-12-16T04:30:00Z,"35.2233543,",0
2018-12-16T05:00:00Z,"30.66067,",0
2018-12-16T05:30:00Z,"31.7046814,",0
2018-12-16T06:00:00Z,"35.46186,",0
2018-12-16T06:30:00Z,"31.3409348,",0
2018-12-16T07:00:00Z,"30.4933739,",0
2018-12-16T07:30:00Z,"40.9036064,",0
2018-12-16T08:00:00Z,"30.8458576,",0
2018-12-16T08:30:00Z,"34.27717,",0
2018-12-16T09:00:00Z,"37.54261,",0
2018-12-16T09:30:00Z,"34.1263542,",0
2018-12-16T10:00:00Z,"37.7334137,",0
2018-12-16T10:30:00Z,"35.6732254,",0
2018-12-16T11:00:00Z,"34.36106,",0
2018-12-16T11:30:00Z,"37.9165764,",0
2018-12-16T12:00:00Z,"33.988308,",0
2018-12-16T12:30:00Z,"34.9016533,",0
2018-12-16T13:00:00Z,"35.79751,",0
2018-12-16T13:30:00Z,"32.36226,",0
2018-12-16T14:00:00Z,"39.02725,",0
2018-12-16T14:30:00Z,"36.04854,",0
2018-12-16T15:00:00Z,"33.244648,",0
2018-12-16T15:30:00Z,"37.55401,",0
2018-12-16T16:00:00Z,"31.5584946,",0
2018-12-16T16:30:00Z,"30.69854,",0
2018-12-16T17:00:00Z,"34.91072,",0
2018-12-16T17:30:00Z,"33.23276,",0
2018-12-16T18:00:00Z,"37.31396,",0
2018-12-16T18:30:00Z,"31.290617,",0
2018-12-16T19:00:00Z,"34.41607,",0
2018-12-16T19:30:00Z,"32.6679039,",0
2018-12-16T20:00:00Z,"31.3744221,",0
2018-12-16T20:30:00Z,"37.3872,",0
2018-12-16T21:00:00Z,"29.34565,",0
2018-12-16T21:30:00Z,"34.9716759,",0
2018-12-16T22:00:00Z,"33.285305,",0
2018-12-16T22:30:00Z,"31.0777283,",0
2018-12-16T23:00:00Z,"38.5213432,",0
2018-12-16T23:30:00Z,"30.0803623,",0
2018-12-17T00:00:00Z,"33.72119,",0
2018-12-17T00:30:00Z,"33.85161,",0
2018-12-17T01:00:00Z,"32.9562454,",0
2018-12-17T01:30:00Z,"35.00784,",0
2018-12-17T02:00:00Z,"29.4784584,",0
2018-12-17T02:30:00Z,"36.2218475,",0
2018-12-17T03:00:00Z,"30.2000332,",0
2018-12-17T03:30:00Z,"35.316,",0
2018-12-17T04:00:00Z,"34.13772,",0
2018-12-17T04:30:00Z,"32.2883263,",0
2018-12-17T05:00:00Z,"37.1199379,",0
2018-12-17T05:30:00Z,"30.6711369,",0
2018-12-17T06:00:00Z,"35.62265,",0
2018-12-17T06:30:00Z,"38.6805763,",0
2018-12-17T07:00:00Z,"31.5568371,",0
2018-12-17T07:30:00Z,"36.64822,",0
2018-12-17T08:00:00Z,"31.8167953,",0
2018-12-17T08:30:00Z,"33.171505,",0
2018-12-17T09:00:00Z,"34.7644119,",0
2018-12-17T09:30:00Z,"29.68514,",0
2018-12-17T10:00:00Z,"34.3347054,",0
2018-12-17T10:30:00Z,"36.8905869,",0
2018-12-17T11:00:00Z,"32.06557,",0
2018-12-17T11:30:00Z,"35.87564,",0
2018-12-17T12:00:00Z,"31.7018585,",0
2018-12-17T12:30:00Z,"31.1297989,",0
2018-12-17T13:00:00Z,"37.66052,",0
2018-12-17T13:30:00Z,"33.9196129,",0
2018-12-17T14:00:00Z,"36.3025246,",0
2018-12-17T14:30:00Z,"38.1865463,",0
2018-12-17T15:00:00Z,"32.04633,",0
2018-12-17T15:30:00Z,"33.1107025,",0
2018-12-17T16:00:00Z,"31.8409462,",0
2018-12-17T16:30:00Z,"40.68406,",0
2018-12-17T17:00:00Z,"30.852644,",0
2018-12-17T17:30:00Z,"32.7501755,",0
2018-12-17T18:00:00Z,"37.6096077,",0
2018-12-17T18:30:00Z,"29.9673157,",0
2018-12-17T19:00:00Z,"34.95494,",0
2018-12-17T19:30:00Z,"32.3730125,",0
2018-12-17T20:00:00Z,"34.15509,",0
2018-12-17T20:30:00Z,"36.0148048,",0
2018-12-17T21:00:00Z,"31.2725048,",0
2018-12-17T21:30:00Z,"38.37663,",0
2018-12-17T22:00:00Z,"32.9991341,",0
2018-12-17T22:30:00Z,"32.9560928,",0
2018-12-17T23:00:00Z,"35.606884,",0
2018-12-17T23:30:00Z,"29.2866039,",0
2018-12-18T00:00:00Z,"36.030056,",0
2018-12-18T00:30:00Z,"31.1010628,",0
2018-12-18T01:00:00Z,"31.1310539,",0
2018-12-18T01:30:00Z,"35.1711578,",0
2018-12-18T02:00:00Z,"37.18729,",0
2018-12-18T02:30:00Z,"32.9076538,",0
2018-12-18T03:00:00Z,"35.00718,",0
2018-12-18T03:30:00Z,"34.9422379,",0
2018-12-18T04:00:00Z,"32.77326,",0
2018-12-18T04:30:00Z,"36.8001747,",0
2018-12-18T05:00:00Z,"32.0517273,",0
2018-12-18T05:30:00Z,"34.2214966,",0
2018-12-18T06:00:00Z,"38.69086,",0
2018-12-18T06:30:00Z,"35.3277931,",0
2018-12-18T07:00:00Z,"33.03186,",0
2018-12-18T07:30:00Z,"37.92343,",0
2018-12-18T08:00:00Z,"33.3819122,",0
2018-12-18T08:30:00Z,"34.542202,",0
2018-12-18T09:00:00Z,"33.2424126,",0
2018-12-18T09:30:00Z,"44.622673,",0
2018-12-18T10:00:00Z,"32.3251724,",0
2018-12-18T10:30:00Z,"33.2943535,",0
2018-12-18T11:00:00Z,"38.10316,",0
2018-12-18T11:30:00Z,"35.358036,",0
2018-12-18T12:00:00Z,"32.88359,",0
2018-12-18T12:30:00Z,"35.6736755,",0
2018-12-18T13:00:00Z,"40.0328865,",0
2018-12-18T13:30:00Z,"32.2958832,",0
2018-12-18T14:00:00Z,"35.1528053,",0
2018-12-18T14:30:00Z,"37.7007637,",0
2018-12-18T15:00:00Z,"33.42225,",0
2018-12-18T15:30:00Z,"44.3047523,",0
2018-12-18T16:00:00Z,"36.5063171,",0
2018-12-18T16:30:00Z,"35.54016,",0
2018-12-18T17:00:00Z,"34.0195427,",0
2018-12-18T17:30:00Z,"31.9657249,",0
2018-12-18T18:00:00Z,"36.28514,",0
2018-12-18T18:30:00Z,"34.9486961,",0
2018-12-18T19:00:00Z,"31.100193,",0
2018-12-18T19:30:00Z,"29.637743,",0
2018-12-18T20:00:00Z,"32.77087,",0
2018-12-18T20:30:00Z,"33.425724,",0
2018-12-18T21:00:00Z,"32.55995,",0
2018-12-18T21:30:00Z,"34.73588,",0
2018-12-18T22:00:00Z,"33.471405,",0
2018-12-18T22:30:00Z,"32.67404,",0
2018-12-18T23:00:00Z,"34.6785469,",0
2018-12-18T23:30:00Z,"34.11784,",0
2018-12-19T00:00:00Z,"33.0445137,",0
2018-12-19T00:30:00Z,"36.3674431,",0
2018-12-19T01:00:00Z,"34.858696,",0
2018-12-19T01:30:00Z,"34.5349655,",0
2018-12-19T02:00:00Z,"34.4813652,",0
2018-12-19T02:30:00Z,"37.99008,",0
2018-12-19T03:00:00Z,"35.7141533,",0
2018-12-19T03:30:00Z,"36.3908539,",0
2018-12-19T04:00:00Z,"37.16178,",0
2018-12-19T04:30:00Z,"32.378624,",0
2018-12-19T05:00:00Z,"34.767025,",0
2018-12-19T05:30:00Z,"35.38,",0
2018-12-19T06:00:00Z,"32.1459656,",0
2018-12-19T06:30:00Z,"34.3267975,",0
2018-12-19T07:00:00Z,"34.0503044,",0
2018-12-19T07:30:00Z,"36.3613319,",0
2018-12-19T08:00:00Z,"36.63229,",0
2018-12-19T08:30:00Z,"38.5023422,",0
2018-12-19T09:00:00Z,"40.6275253,",0
2018-12-19T09:30:00Z,"38.6137161,",0
2018-12-19T10:00:00Z,"35.2036362,",0
2018-12-19T10:30:00Z,"33.3174362,",0
2018-12-19T11:00:00Z,"35.579258,",0
2018-12-19T11:30:00Z,"37.74793,",0
2018-12-19T12:00:00Z,"37.1100273,",0
2018-12-19T12:30:00Z,"38.0899544,",0
2018-12-19T13:00:00Z,"35.64107,",0
2018-12-19T13:30:00Z,"32.5394669,",0
2018-12-19T14:00:00Z,"36.9164429,",0
2018-12-19T14:30:00Z,"37.9683075,",0
2018-12-19T15:00:00Z,"38.50505,",0
2018-12-19T15:30:00Z,"38.1250076,",0
2018-12-19T16:00:00Z,"36.11764,",0
2018-12-19T16:30:00Z,"35.66072,",0
2018-12-19T17:00:00Z,"34.28687,",0
2018-12-19T17:30:00Z,"32.2581749,",0
2018-12-19T18:00:00Z,"33.0615921,",0
2018-12-19T18:30:00Z,"31.8439922,",0
2018-12-19T19:00:00Z,"32.2689,",0
2018-12-19T19:30:00Z,"33.670948,",0
2018-12-19T20:00:00Z,"31.0108318,",0
2018-12-19T20:30:00Z,"32.1157837,",0
2018-12-19T21:00:00Z,"31.1268082,",0
2018-12-19T21:30:00Z,"31.667778,",0
2018-12-19T22:00:00Z,"32.2897835,",0
2018-12-19T22:30:00Z,"31.3158684,",0
2018-12-19T23:00:00Z,"28.7583923,",0
2018-12-19T23:30:00Z,"32.3874741,",0
2018-12-20T00:00:00Z,"35.03006,",0
2018-12-20T00:30:00Z,"35.6482162,",0
2018-12-20T01:00:00Z,"31.7290459,",0
2018-12-20T01:30:00Z,"31.3623562,",0
2018-12-20T02:00:00Z,"31.0316448,",0
2018-12-20T02:30:00Z,"35.2867279,",0
2018-12-20T03:00:00Z,"35.9497,",0
2018-12-20T03:30:00Z,"32.84614,",0
2018-12-20T04:00:00Z,"34.2855263,",0
2018-12-20T04:30:00Z,"33.82906,",0
2018-12-20T05:00:00Z,"33.0649948,",0
2018-12-20T05:30:00Z,"33.21247,",0
2018-12-20T06:00:00Z,"29.6279335,",0
2018-12-20T06:30:00Z,"36.444294,",0
2018-12-20T07:00:00Z,"35.6194954,",0
2018-12-20T07:30:00Z,"36.6944122,",0
2018-12-20T08:00:00Z,"32.6087036,",0
2018-12-20T08:30:00Z,"34.6396675,",0
2018-12-20T09:00:00Z,"32.31791,",0
2018-12-20T09:30:00Z,"36.54625,",0
2018-12-20T10:00:00Z,"38.7577133,",0
2018-12-20T10:30:00Z,"34.6256256,",0
2018-12-20T11:00:00Z,"36.2192574,",0
2018-12-20T11:30:00Z,"35.369194,",0
2018-12-20T12:00:00Z,"31.8132076,",0
2018-12-20T12:30:00Z,"35.6445274,",0
2018-12-20T13:00:00Z,"36.0646172,",0
2018-12-20T13:30:00Z,"37.5212936,",0
2018-12-20T14:00:00Z,"34.9732933,",0
2018-12-20T14:30:00Z,"33.8867378,",0
2018-12-20T15:00:00Z,"35.5952034,",0
2018-12-20T15:30:00Z,"32.1051331,",0
2018-12-20T16:00:00Z,"32.11664,",0
2018-12-20T16:30:00Z,"36.10927,",0
2018-12-20T17:00:00Z,"33.1277733,",0
2018-12-20T17:30:00Z,"30.6501827,",0
2018-12-20T18:00:00Z,"11.7460222,",0
2018-12-20T18:30:00Z,"8.316593,",0
2018-12-20T19:00:00Z,"6.535532,",0
2018-12-20T19:30:00Z,"5.68898,",0
2018-12-20T20:00:00Z,"5.00079,",0
2018-12-20T20:30:00Z,"4.976592,",0
2018-12-20T21:00:00Z,"4.48121166,",0
2018-12-20T21:30:00Z,"83.73779,",0
2018-12-20T22:00:00Z,"15.6508627,",0
2018-12-20T22:30:00Z,"31.9988346,",0
2018-12-20T23:00:00Z,"37.76819,",0
2018-12-20T23:30:00Z,"33.0537,",0
2018-12-21T00:00:00Z,"32.37225,",0
2018-12-21T00:30:00Z,"30.92519,",0
2018-12-21T01:00:00Z,"31.6740551,",0
2018-12-21T01:30:00Z,"35.1614647,",0
2018-12-21T02:00:00Z,"34.3142929,",0
2018-12-21T02:30:00Z,"34.7661934,",0
2018-12-21T03:00:00Z,"32.6586151,",0
2018-12-21T03:30:00Z,"33.09636,",0
2018-12-21T04:00:00Z,"31.8072777,",0
2018-12-21T04:30:00Z,"31.21101,",0
2018-12-21T05:00:00Z,"32.34592,",0
2018-12-21T05:30:00Z,"33.81556,",0
2018-12-21T06:00:00Z,"35.1762733,",0
2018-12-21T06:30:00Z,"35.1262245,",0
2018-12-21T07:00:00Z,"32.065506,",0
2018-12-21T07:30:00Z,"31.079895,",0
2018-12-21T08:00:00Z,"32.2524719,",0
2018-12-21T08:30:00Z,"35.4822655,",0
2018-12-21T09:00:00Z,"33.2819176,",0
2018-12-21T09:30:00Z,"30.9084339,",0
2018-12-21T10:00:00Z,"30.5605888,",0
2018-12-21T10:30:00Z,"33.8749657,",0
2018-12-21T11:00:00Z,"35.1928444,",0
2018-12-21T11:30:00Z,"32.6038055,",0
2018-12-21T12:00:00Z,"31.954998,",0
2018-12-21T12:30:00Z,"31.3346729,",0
2018-12-21T13:00:00Z,"32.74142,",0
2018-12-21T13:30:00Z,"31.41911,",0
2018-12-21T14:00:00Z,"31.8830032,",0
2018-12-21T14:30:00Z,"32.4024544,",0
2018-12-21T15:00:00Z,"34.1689262,",0
2018-12-21T15:30:00Z,"32.08251,",0
2018-12-21T16:00:00Z,"32.98958,",0
2018-12-21T16:30:00Z,"29.9718666,",0
2018-12-21T17:00:00Z,"35.0365448,",0
2018-12-21T17:30:00Z,"34.0610123,",0
2018-12-21T18:00:00Z,"33.6277161,",0
2018-12-21T18:30:00Z,"31.8202667,",0
2018-12-21T19:00:00Z,"30.6312428,",0
2018-12-21T19:30:00Z,"30.54595,",0
2018-12-21T20:00:00Z,"34.5403671,",0
2018-12-21T20:30:00Z,"34.4185143,",0
2018-12-21T21:00:00Z,"35.0868149,",0
2018-12-21T21:30:00Z,"35.71745,",0
2018-12-21T22:00:00Z,"33.6882362,",0
2018-12-21T22:30:00Z,"32.8924866,",0
2018-12-21T23:00:00Z,"28.6634045,",0
2018-12-21T23:30:00Z,"32.59342,",0
2018-12-22T00:00:00Z,"34.0169678,",0
2018-12-22T00:30:00Z,"35.98065,",0
2018-12-22T01:00:00Z,"37.4785461,",0
2018-12-22T01:30:00Z,"37.4692764,",0
2018-12-22T02:00:00Z,"36.64222,",0
2018-12-22T02:30:00Z,"31.5496616,",0
2018-12-22T03:00:00Z,"29.7772732,",0
2018-12-22T03:30:00Z,"30.5102787,",0
2018-12-22T04:00:00Z,"32.60777,",0
2018-12-22T04:30:00Z,"33.1920166,",0
2018-12-22T05:00:00Z,"36.10931,",0
2018-12-22T05:30:00Z,"37.45386,",0
2018-12-22T06:00:00Z,"37.7480125,",0
2018-12-22T06:30:00Z,"34.4402962,",0
2018-12-22T07:00:00Z,"34.4791374,",0
2018-12-22T07:30:00Z,"39.54282,",0
2018-12-22T08:00:00Z,"39.51795,",0
2018-12-22T08:30:00Z,"33.38628,",0
2018-12-22T09:00:00Z,"30.3443871,",0
2018-12-22T09:30:00Z,"36.21811,",0
2018-12-22T10:00:00Z,"39.7577362,",0
2018-12-22T10:30:00Z,"37.38328,",0
2018-12-22T11:00:00Z,"33.5748672,",0
2018-12-22T11:30:00Z,"32.09282,",0
2018-12-22T12:00:00Z,"38.253212,",0
2018-12-22T12:30:00Z,"39.0396576,",0
2018-12-22T13:00:00Z,"33.6499519,",0
2018-12-22T13:30:00Z,"34.1259537,",0
2018-12-22T14:00:00Z,"37.9541969,",0
2018-12-22T14:30:00Z,"37.61604,",0
2018-12-22T15:00:00Z,"37.4170265,",0
2018-12-22T15:30:00Z,"34.738842,",0
2018-12-22T16:00:00Z,"37.8553276,",0
2018-12-22T16:30:00Z,"39.04312,",0
2018-12-22T17:00:00Z,"34.414814,",0
2018-12-22T17:30:00Z,"33.1946564,",0
2018-12-22T18:00:00Z,"35.3886452,",0
2018-12-22T18:30:00Z,"37.64396,",0
2018-12-22T19:00:00Z,"37.96934,",0
2018-12-22T19:30:00Z,"33.66145,",0
2018-12-22T20:00:00Z,"38.14835,",0
2018-12-22T20:30:00Z,"40.3162422,",0
2018-12-22T21:00:00Z,"32.8876839,",0
2018-12-22T21:30:00Z,"34.0740471,",0
2018-12-22T22:00:00Z,"38.6179047,",0
2018-12-22T22:30:00Z,"36.871685,",0
2018-12-22T23:00:00Z,"32.71982,",0
2018-12-22T23:30:00Z,"33.89512,",0
2018-12-23T00:00:00Z,"39.11721,",0
2018-12-23T00:30:00Z,"37.0214233,",0
2018-12-23T01:00:00Z,"36.4156837,",0
2018-12-23T01:30:00Z,"32.30212,",0
2018-12-23T02:00:00Z,"38.7818871,",0
2018-12-23T02:30:00Z,"39.28567,",0
2018-12-23T03:00:00Z,"38.1843452,",0
2018-12-23T03:30:00Z,"32.4317856,",0
2018-12-23T04:00:00Z,"35.9351158,",0
2018-12-23T04:30:00Z,"37.9057961,",0
2018-12-23T05:00:00Z,"35.0939522,",0
2018-12-23T05:30:00Z,"32.9765472,",0
2018-12-23T06:00:00Z,"36.26026,",0
2018-12-23T06:30:00Z,"41.1213,",0
2018-12-23T07:00:00Z,"35.32758,",0
